g,K,winning_config
0.18,0.18,0
0.18,0.21,0
0.18,0.24,0
0.18,0.27,0
0.18,0.3,0
0.18,0.32999999999999996,0
0.18,0.36,0
0.18,0.39,0
0.18,0.42,0
0.18,0.44999999999999996,0
0.18,0.48,0
0.18,0.51,0
0.18,0.54,0
0.18,0.57,0
0.18,0.6,0
0.18,0.63,0
0.18,0.6599999999999999,0
0.18,0.69,0
0.18,0.72,0
0.18,0.75,0
0.18,0.78,0
0.18,0.8099999999999999,0
0.18,0.84,0
0.18,0.87,0
0.18,0.8999999999999999,0
0.18,0.9299999999999999,0
0.18,0.96,0
0.18,0.99,0
0.21,0.0,0
0.21,0.03,0
0.21,0.06,0
0.21,0.09,0
0.21,0.12,0
0.21,0.15,0
0.21,0.18,0
0.21,0.21,0
0.21,0.24,0
0.21,0.27,0
0.21,0.3,0
0.21,0.32999999999999996,0
0.21,0.36,0
0.21,0.39,0
0.21,0.42,0
0.21,0.44999999999999996,0
0.21,0.48,0
0.21,0.51,0
0.21,0.54,0
0.21,0.57,0
0.21,0.6,0
0.21,0.63,0
0.21,0.6599999999999999,0
0.21,0.69,0
0.21,0.72,0
0.21,0.75,0
0.21,0.78,0
0.21,0.8099999999999999,0
0.21,0.84,0
0.21,0.87,0
0.21,0.8999999999999999,0
0.21,0.9299999999999999,0
0.21,0.96,0
0.21,0.99,0
0.24,0.0,0
0.24,0.03,0
0.24,0.06,0
0.24,0.09,0
0.24,0.12,0
0.24,0.15,0
0.24,0.18,0
0.24,0.21,0
0.24,0.24,0
0.24,0.27,0
0.24,0.3,0
0.24,0.32999999999999996,0
0.24,0.36,0
0.24,0.39,0
0.24,0.42,0
0.24,0.44999999999999996,0
0.24,0.48,0
0.24,0.51,0
0.24,0.54,0
0.24,0.57,0
0.24,0.6,0
0.24,0.63,0
0.24,0.6599999999999999,0
0.24,0.69,0
0.24,0.72,0
0.24,0.75,0
0.24,0.78,0
0.24,0.8099999999999999,0
0.24,0.84,0
0.24,0.87,0
0.24,0.8999999999999999,0
0.24,0.9299999999999999,0
0.24,0.96,0
0.24,0.99,0
0.27,0.0,0
0.27,0.03,0
0.27,0.06,0
0.27,0.09,0
0.27,0.12,0
0.27,0.15,0
0.27,0.18,0
0.27,0.21,0
0.27,0.24,0
0.27,0.27,0
0.27,0.3,0
0.27,0.32999999999999996,0
0.27,0.36,0
0.27,0.39,0
0.27,0.42,0
0.27,0.44999999999999996,0
0.27,0.48,0
0.27,0.51,0
0.27,0.54,0
0.27,0.57,0
0.27,0.6,0
0.27,0.63,0
0.27,0.6599999999999999,0
0.27,0.69,0
0.27,0.72,0
0.27,0.75,0
0.27,0.78,0
0.27,0.8099999999999999,0
0.27,0.84,0
0.27,0.87,0
0.27,0.8999999999999999,0
0.27,0.9299999999999999,0
0.27,0.96,0
0.27,0.99,0
0.3,0.0,0
0.3,0.03,0
0.3,0.06,0
0.3,0.09,0
0.3,0.12,0
0.3,0.15,0
0.3,0.18,0
0.3,0.21,0
0.3,0.24,0
0.3,0.27,0
0.3,0.3,0
0.3,0.32999999999999996,0
0.3,0.36,0
0.3,0.39,0
0.3,0.42,0
0.3,0.44999999999999996,0
0.3,0.48,0
0.3,0.51,0
0.3,0.54,0
0.3,0.57,0
0.3,0.6,0
0.3,0.63,0
0.3,0.6599999999999999,0
0.3,0.69,0
0.3,0.72,0
0.3,0.75,0
0.3,0.78,0
0.3,0.8099999999999999,0
0.3,0.84,0
0.3,0.87,0
0.3,0.8999999999999999,0
0.3,0.9299999999999999,0
0.3,0.96,0
0.3,0.99,0
0.32999999999999996,0.0,0
0.32999999999999996,0.03,0
0.32999999999999996,0.06,0
0.32999999999999996,0.09,0
0.32999999999999996,0.12,0
0.32999999999999996,0.15,0
0.32999999999999996,0.18,0
0.32999999999999996,0.21,0
0.32999999999999996,0.24,0
0.32999999999999996,0.27,0
0.32999999999999996,0.3,0
0.32999999999999996,0.32999999999999996,0
0.32999999999999996,0.36,0
0.32999999999999996,0.39,0
0.32999999999999996,0.42,0
0.32999999999999996,0.44999999999999996,0
0.32999999999999996,0.48,0
0.32999999999999996,0.51,0
0.32999999999999996,0.54,0
0.32999999999999996,0.57,0
0.32999999999999996,0.6,0
0.32999999999999996,0.63,0
0.32999999999999996,0.6599999999999999,0
0.32999999999999996,0.69,0
0.32999999999999996,0.72,0
0.32999999999999996,0.75,0
0.32999999999999996,0.78,0
0.32999999999999996,0.8099999999999999,0
0.32999999999999996,0.84,0
0.32999999999999996,0.87,0
0.32999999999999996,0.8999999999999999,0
0.32999999999999996,0.9299999999999999,0
0.32999999999999996,0.96,0
0.32999999999999996,0.99,0
0.36,0.0,0
0.36,0.03,0
0.36,0.06,0
0.36,0.09,0
0.36,0.12,0
0.36,0.15,0
0.36,0.18,0
0.36,0.21,0
0.36,0.24,0
0.36,0.27,0
0.36,0.3,0
0.36,0.32999999999999996,0
0.36,0.36,0
0.36,0.39,0
0.36,0.42,0
0.36,0.44999999999999996,0
0.36,0.48,0
0.36,0.51,0
0.36,0.54,0
0.36,0.57,0
0.36,0.6,0
0.36,0.63,0
0.36,0.6599999999999999,0
0.36,0.69,0
0.36,0.72,0
0.36,0.75,0
0.36,0.78,0
0.36,0.8099999999999999,0
0.36,0.84,0
0.36,0.87,0
0.36,0.8999999999999999,0
0.36,0.9299999999999999,0
0.36,0.96,0
0.36,0.99,0
0.39,0.0,0
0.39,0.03,0
0.39,0.06,0
0.39,0.09,0
0.39,0.12,0
0.39,0.15,0
0.39,0.18,0
0.39,0.21,0
0.39,0.24,0
0.39,0.27,0
0.39,0.3,0
0.39,0.32999999999999996,0
0.39,0.36,0
0.39,0.39,0
0.39,0.42,0
0.39,0.44999999999999996,0
0.39,0.48,0
0.39,0.51,0
0.39,0.54,0
0.39,0.57,0
0.39,0.6,0
0.39,0.63,0
0.39,0.6599999999999999,0
0.39,0.69,0
0.39,0.72,0
0.39,0.75,0
0.39,0.78,0
0.39,0.8099999999999999,0
0.39,0.84,0
0.39,0.87,0
0.39,0.8999999999999999,0
0.39,0.9299999999999999,0
0.39,0.96,0
0.39,0.99,0
0.42,0.0,0
0.42,0.03,0
0.42,0.06,0
0.42,0.09,0
0.42,0.12,0
0.42,0.15,0
0.42,0.18,0
0.42,0.21,0
0.42,0.24,0
0.42,0.27,0
0.42,0.3,0
0.42,0.32999999999999996,0
0.42,0.36,0
0.42,0.39,0
0.42,0.42,0
0.42,0.44999999999999996,0
0.42,0.48,0
0.42,0.51,0
0.42,0.54,0
0.42,0.57,0
0.42,0.6,0
0.42,0.63,0
0.42,0.6599999999999999,0
0.42,0.69,0
0.42,0.72,0
0.42,0.75,0
0.42,0.78,0
0.42,0.8099999999999999,0
0.42,0.84,0
0.42,0.87,0
0.42,0.8999999999999999,0
0.42,0.9299999999999999,0
0.42,0.96,0
0.42,0.99,0
0.44999999999999996,0.0,0
0.44999999999999996,0.03,0
0.44999999999999996,0.06,0
0.44999999999999996,0.09,0
0.44999999999999996,0.12,0
0.44999999999999996,0.15,0
0.44999999999999996,0.18,0
0.44999999999999996,0.21,0
0.44999999999999996,0.24,0
0.44999999999999996,0.27,0
0.44999999999999996,0.3,0
0.44999999999999996,0.32999999999999996,0
0.44999999999999996,0.36,0
0.44999999999999996,0.39,0
0.44999999999999996,0.42,0
0.44999999999999996,0.44999999999999996,0
0.44999999999999996,0.48,0
0.44999999999999996,0.51,0
0.44999999999999996,0.54,0
0.44999999999999996,0.57,0
0.44999999999999996,0.6,0
0.44999999999999996,0.63,0
0.44999999999999996,0.6599999999999999,0
0.44999999999999996,0.69,0
0.44999999999999996,0.72,0
0.44999999999999996,0.75,0
0.44999999999999996,0.78,0
0.44999999999999996,0.8099999999999999,0
0.44999999999999996,0.84,0
0.44999999999999996,0.87,0
0.44999999999999996,0.8999999999999999,0
0.44999999999999996,0.9299999999999999,0
0.44999999999999996,0.96,0
0.44999999999999996,0.99,0
0.48,0.0,0
0.48,0.03,0
0.48,0.06,0
0.48,0.09,0
0.48,0.12,0
0.48,0.15,0
0.48,0.18,0
0.48,0.21,0
0.48,0.24,0
0.48,0.27,0
0.48,0.3,0
0.48,0.32999999999999996,0
0.48,0.36,0
0.48,0.39,0
0.48,0.42,0
0.48,0.44999999999999996,0
0.48,0.48,0
0.48,0.51,0
0.48,0.54,0
0.48,0.57,0
0.48,0.6,0
0.48,0.63,0
0.48,0.6599999999999999,0
0.48,0.69,0
0.48,0.72,0
0.48,0.75,0
0.48,0.78,0
0.48,0.8099999999999999,0
0.48,0.84,0
0.48,0.87,0
0.48,0.8999999999999999,0
0.48,0.9299999999999999,0
0.48,0.96,0
0.48,0.99,0
0.51,0.0,0
0.51,0.03,0
0.51,0.06,0
0.51,0.09,0
0.51,0.12,0
0.51,0.15,0
0.51,0.18,0
0.51,0.21,0
0.51,0.24,0
0.51,0.27,0
0.51,0.3,0
0.51,0.32999999999999996,0
0.51,0.36,0
0.51,0.39,0
0.51,0.42,0
0.51,0.44999999999999996,0
0.51,0.48,0
0.51,0.51,0
0.51,0.54,0
0.51,0.57,0
0.51,0.6,0
0.51,0.63,0
0.51,0.6599999999999999,0
0.51,0.69,0
0.51,0.72,0
0.51,0.75,0
0.51,0.78,0
0.51,0.8099999999999999,0
0.51,0.84,0
0.51,0.87,0
0.51,0.8999999999999999,0
0.51,0.9299999999999999,0
0.51,0.96,0
0.51,0.99,0
0.54,0.0,0
0.54,0.03,0
0.54,0.06,0
0.54,0.09,0
0.54,0.12,0
0.54,0.15,0
0.54,0.18,0
0.54,0.21,0
0.54,0.24,0
0.54,0.27,0
0.54,0.3,0
0.54,0.32999999999999996,0
0.54,0.36,0
0.54,0.39,0
0.54,0.42,0
0.54,0.44999999999999996,0
0.54,0.48,0
0.54,0.51,0
0.54,0.54,0
0.54,0.57,0
0.54,0.6,0
0.54,0.63,0
0.54,0.6599999999999999,0
0.54,0.69,0
0.54,0.72,0
0.54,0.75,0
0.54,0.78,0
0.54,0.8099999999999999,0
0.54,0.84,0
0.54,0.87,0
0.54,0.8999999999999999,0
0.54,0.9299999999999999,0
0.54,0.96,0
0.54,0.99,0
0.57,0.0,0
0.57,0.03,0
0.57,0.06,0
0.57,0.09,0
0.57,0.12,0
0.57,0.15,0
0.57,0.18,0
0.57,0.21,0
0.57,0.24,0
0.57,0.27,0
0.57,0.3,0
0.57,0.32999999999999996,0
0.57,0.36,0
0.57,0.39,0
0.57,0.42,0
0.57,0.44999999999999996,0
0.57,0.48,0
0.57,0.51,0
0.57,0.54,0
0.57,0.57,0
0.57,0.6,0
0.57,0.63,0
0.57,0.6599999999999999,0
0.57,0.69,0
0.57,0.72,0
0.57,0.75,0
0.57,0.78,0
0.57,0.8099999999999999,0
0.57,0.84,0
0.57,0.87,0
0.57,0.8999999999999999,0
0.57,0.9299999999999999,0
0.57,0.96,0
0.57,0.99,0
0.6,0.0,0
0.6,0.03,0
0.6,0.06,0
0.6,0.09,0
0.6,0.12,0
0.6,0.15,0
0.6,0.18,0
0.6,0.21,0
0.6,0.24,0
0.6,0.27,0
0.6,0.3,0
0.6,0.32999999999999996,0
0.6,0.36,0
0.6,0.39,0
0.6,0.42,0
0.6,0.44999999999999996,0
0.6,0.48,0
0.6,0.51,0
0.6,0.54,0
0.6,0.57,0
0.6,0.6,0
0.6,0.63,0
0.6,0.6599999999999999,0
0.6,0.69,0
0.6,0.72,0
0.6,0.75,0
0.6,0.78,0
0.6,0.8099999999999999,0
0.6,0.84,0
0.6,0.87,0
0.6,0.8999999999999999,0
0.6,0.9299999999999999,0
0.6,0.96,0
0.6,0.99,0
0.63,0.0,0
0.63,0.03,0
0.63,0.06,0
0.63,0.09,0
0.63,0.12,0
0.63,0.15,0
0.63,0.18,0
0.63,0.21,0
0.63,0.24,0
0.63,0.27,0
0.63,0.3,0
0.63,0.32999999999999996,0
0.63,0.36,0
0.63,0.39,0
0.63,0.42,0
0.63,0.44999999999999996,0
0.63,0.48,0
0.63,0.51,0
0.63,0.54,0
0.63,0.57,0
0.63,0.6,0
0.63,0.63,0
0.63,0.6599999999999999,0
0.63,0.69,0
0.63,0.72,0
0.63,0.75,0
0.63,0.78,0
0.63,0.8099999999999999,0
0.63,0.84,0
0.63,0.87,0
0.63,0.8999999999999999,0
0.63,0.9299999999999999,0
0.63,0.96,0
0.63,0.99,0
0.6599999999999999,0.0,0
0.6599999999999999,0.03,0
0.6599999999999999,0.06,0
0.6599999999999999,0.09,0
0.6599999999999999,0.12,0
0.6599999999999999,0.15,0
0.6599999999999999,0.18,0
0.6599999999999999,0.21,0
0.6599999999999999,0.24,0
0.6599999999999999,0.27,0
0.6599999999999999,0.3,0
0.6599999999999999,0.32999999999999996,0
0.6599999999999999,0.36,0
0.6599999999999999,0.39,0
0.6599999999999999,0.42,0
0.6599999999999999,0.44999999999999996,0
0.6599999999999999,0.48,0
0.6599999999999999,0.51,0
0.6599999999999999,0.54,0
0.6599999999999999,0.57,0
0.6599999999999999,0.6,0
0.6599999999999999,0.63,0
0.6599999999999999,0.6599999999999999,0
0.6599999999999999,0.69,0
0.6599999999999999,0.72,0
0.6599999999999999,0.75,0
0.6599999999999999,0.78,0
0.6599999999999999,0.8099999999999999,0
0.6599999999999999,0.84,0
0.6599999999999999,0.87,0
0.6599999999999999,0.8999999999999999,0
0.6599999999999999,0.9299999999999999,0
0.6599999999999999,0.96,0
0.6599999999999999,0.99,0
0.69,0.0,0
0.69,0.03,0
0.69,0.06,0
0.69,0.09,0
0.69,0.12,0
0.69,0.15,0
0.69,0.18,0
0.69,0.21,0
0.69,0.24,0
0.69,0.27,0
0.69,0.3,0
0.69,0.32999999999999996,0
0.69,0.36,0
0.69,0.39,0
0.69,0.42,0
0.69,0.44999999999999996,0
0.69,0.48,0
0.69,0.51,0
0.69,0.54,0
0.69,0.57,0
0.69,0.6,0
0.69,0.63,0
0.69,0.6599999999999999,0
0.69,0.69,0
0.69,0.72,0
0.69,0.75,0
0.69,0.78,0
0.69,0.8099999999999999,0
0.69,0.84,0
0.69,0.87,0
0.69,0.8999999999999999,0
0.69,0.9299999999999999,0
0.69,0.96,0
0.69,0.99,0
0.72,0.0,0
0.72,0.03,0
0.72,0.06,0
0.72,0.09,0
0.72,0.12,0
0.72,0.15,0
0.72,0.18,0
0.72,0.21,0
0.72,0.24,0
0.72,0.27,0
0.72,0.3,0
0.72,0.32999999999999996,0
0.72,0.36,0
0.72,0.39,0
0.72,0.42,0
0.72,0.44999999999999996,0
0.72,0.48,0
0.72,0.51,0
0.72,0.54,0
0.72,0.57,0
0.72,0.6,0
0.72,0.63,0
0.72,0.6599999999999999,0
0.72,0.69,0
0.72,0.72,0
0.72,0.75,0
0.72,0.78,0
0.72,0.8099999999999999,0
0.72,0.84,0
0.72,0.87,0
0.72,0.8999999999999999,0
0.72,0.9299999999999999,0
0.72,0.96,0
0.72,0.99,0
0.75,0.0,0
0.75,0.03,0
0.75,0.06,0
0.75,0.09,0
0.75,0.12,0
0.75,0.15,0
0.75,0.18,0
0.75,0.21,0
0.75,0.24,0
0.75,0.27,0
0.75,0.3,0
0.75,0.32999999999999996,0
0.75,0.36,0
0.75,0.39,0
0.75,0.42,0
0.75,0.44999999999999996,0
0.75,0.48,0
0.75,0.51,0
0.75,0.54,0
0.75,0.57,0
0.75,0.6,0
0.75,0.63,0
0.75,0.6599999999999999,0
0.75,0.69,0
0.75,0.72,0
0.75,0.75,0
0.75,0.78,0
0.75,0.8099999999999999,0
0.75,0.84,0
0.75,0.87,0
0.75,0.8999999999999999,0
0.75,0.9299999999999999,0
0.75,0.96,0
0.75,0.99,0
0.78,0.0,0
0.78,0.03,0
0.78,0.06,0
0.78,0.09,0
0.78,0.12,0
0.78,0.15,0
0.78,0.18,0
0.78,0.21,0
0.78,0.24,0
0.78,0.27,0
0.78,0.3,0
0.78,0.32999999999999996,0
0.78,0.36,0
0.78,0.39,0
0.78,0.42,0
0.78,0.44999999999999996,0
0.78,0.48,0
0.78,0.51,0
0.78,0.54,0
0.78,0.57,0
0.78,0.6,0
0.78,0.63,0
0.78,0.6599999999999999,0
0.78,0.69,0
0.78,0.72,0
0.78,0.75,0
0.78,0.78,0
0.78,0.8099999999999999,0
0.78,0.84,0
0.78,0.87,0
0.78,0.8999999999999999,0
0.78,0.9299999999999999,0
0.78,0.96,0
0.78,0.99,0
0.8099999999999999,0.0,0
0.8099999999999999,0.03,0
0.8099999999999999,0.06,0
0.8099999999999999,0.09,0
0.8099999999999999,0.12,0
0.8099999999999999,0.15,0
0.8099999999999999,0.18,0
0.8099999999999999,0.21,0
0.8099999999999999,0.24,0
0.8099999999999999,0.27,0
0.8099999999999999,0.3,0
0.8099999999999999,0.32999999999999996,0
0.8099999999999999,0.36,0
0.8099999999999999,0.39,0
0.8099999999999999,0.42,0
0.8099999999999999,0.44999999999999996,0
0.8099999999999999,0.48,0
0.8099999999999999,0.51,0
0.8099999999999999,0.54,0
0.8099999999999999,0.57,0
0.8099999999999999,0.6,0
0.8099999999999999,0.63,0
0.8099999999999999,0.6599999999999999,0
0.8099999999999999,0.69,0
0.8099999999999999,0.72,0
0.8099999999999999,0.75,0
0.8099999999999999,0.78,0
0.8099999999999999,0.8099999999999999,0
0.8099999999999999,0.84,0
0.8099999999999999,0.87,0
0.8099999999999999,0.8999999999999999,0
0.8099999999999999,0.9299999999999999,0
0.8099999999999999,0.96,0
0.8099999999999999,0.99,0
0.84,0.0,0
0.84,0.03,0
0.84,0.06,0
0.84,0.09,0
0.84,0.12,0
0.84,0.15,0
0.84,0.18,0
0.84,0.21,0
0.84,0.24,0
0.84,0.27,0
0.84,0.3,0
0.84,0.32999999999999996,0
0.84,0.36,0
0.84,0.39,0
0.84,0.42,0
0.84,0.44999999999999996,0
0.84,0.48,0
0.84,0.51,0
0.84,0.54,0
0.84,0.57,0
0.84,0.6,0
0.84,0.63,0
0.84,0.6599999999999999,0
0.84,0.69,0
0.84,0.72,0
0.84,0.75,0
0.84,0.78,0
0.84,0.8099999999999999,0
0.84,0.84,0
0.84,0.87,0
0.84,0.8999999999999999,0
0.84,0.9299999999999999,0
0.84,0.96,0
0.84,0.99,0
0.87,0.0,0
0.87,0.03,0
0.87,0.06,0
0.87,0.09,0
0.87,0.12,0
0.87,0.15,0
0.87,0.18,0
0.87,0.21,0
0.87,0.24,0
0.87,0.27,0
0.87,0.3,0
0.87,0.32999999999999996,0
0.87,0.36,0
0.87,0.39,0
0.87,0.42,0
0.87,0.44999999999999996,0
0.87,0.48,0
0.87,0.51,0
0.87,0.54,0
0.87,0.57,0
0.87,0.6,0
0.87,0.63,0
0.87,0.6599999999999999,0
0.87,0.69,0
0.87,0.72,0
0.87,0.75,0
0.87,0.78,0
0.87,0.8099999999999999,0
0.87,0.84,0
0.87,0.87,0
0.87,0.8999999999999999,0
0.87,0.9299999999999999,0
0.87,0.96,0
0.87,0.99,0
0.8999999999999999,0.0,0
0.8999999999999999,0.03,0
0.8999999999999999,0.06,0
0.8999999999999999,0.09,0
0.8999999999999999,0.12,0
0.8999999999999999,0.15,0
0.8999999999999999,0.18,0
0.8999999999999999,0.21,0
0.8999999999999999,0.24,0
0.8999999999999999,0.27,0
0.8999999999999999,0.3,0
0.8999999999999999,0.32999999999999996,0
0.8999999999999999,0.36,0
0.8999999999999999,0.39,0
0.8999999999999999,0.42,0
0.8999999999999999,0.44999999999999996,0
0.8999999999999999,0.48,0
0.8999999999999999,0.51,0
0.8999999999999999,0.54,0
0.8999999999999999,0.57,0
0.8999999999999999,0.6,0
0.8999999999999999,0.63,0
0.8999999999999999,0.6599999999999999,0
0.8999999999999999,0.69,0
0.8999999999999999,0.72,0
0.8999999999999999,0.75,0
0.8999999999999999,0.78,0
0.8999999999999999,0.8099999999999999,0
0.8999999999999999,0.84,0
0.8999999999999999,0.87,0
0.8999999999999999,0.8999999999999999,0
0.8999999999999999,0.9299999999999999,0
0.8999999999999999,0.96,0
0.8999999999999999,0.99,0
0.9299999999999999,0.0,0
0.9299999999999999,0.03,0
0.9299999999999999,0.06,0
0.9299999999999999,0.09,0
0.9299999999999999,0.12,0
0.9299999999999999,0.15,0
0.9299999999999999,0.18,0
0.9299999999999999,0.21,0
0.9299999999999999,0.24,0
0.9299999999999999,0.27,0
0.9299999999999999,0.3,0
0.9299999999999999,0.32999999999999996,0
0.9299999999999999,0.36,0
0.9299999999999999,0.39,0
0.9299999999999999,0.42,0
0.9299999999999999,0.44999999999999996,0
0.9299999999999999,0.48,0
0.9299999999999999,0.51,0
0.9299999999999999,0.54,0
0.9299999999999999,0.57,0
0.9299999999999999,0.6,0
0.9299999999999999,0.63,0
0.9299999999999999,0.6599999999999999,0
0.9299999999999999,0.69,0
0.9299999999999999,0.72,0
0.9299999999999999,0.75,0
0.9299999999999999,0.78,0
0.9299999999999999,0.8099999999999999,0
0.9299999999999999,0.84,0
0.9299999999999999,0.87,0
0.9299999999999999,0.8999999999999999,0
0.9299999999999999,0.9299999999999999,0
0.9299999999999999,0.96,0
0.9299999999999999,0.99,0
0.96,0.0,0
0.96,0.03,0
0.96,0.06,0
0.96,0.09,0
0.96,0.12,0
0.96,0.15,0
0.96,0.18,0
0.96,0.21,0
0.96,0.24,0
0.96,0.27,0
0.96,0.3,0
0.96,0.32999999999999996,0
0.96,0.36,0
0.96,0.39,0
0.96,0.42,0
0.96,0.44999999999999996,0
0.96,0.48,0
0.96,0.51,0
0.96,0.54,0
0.96,0.57,0
0.96,0.6,0
0.96,0.63,0
0.96,0.6599999999999999,0
0.96,0.69,0
0.96,0.72,0
0.96,0.75,0
0.96,0.78,0
0.96,0.8099999999999999,0
0.96,0.84,0
0.96,0.87,0
0.96,0.8999999999999999,0
0.96,0.9299999999999999,0
0.96,0.96,0
0.96,0.99,0
0.99,0.0,0
0.99,0.03,0
0.99,0.06,0
0.99,0.09,0
0.99,0.12,0
0.99,0.15,0
0.99,0.18,0
0.99,0.21,0
0.99,0.24,0
0.99,0.27,0
0.99,0.3,0
0.99,0.32999999999999996,0
0.99,0.36,0
0.99,0.39,0
0.99,0.42,0
0.99,0.44999999999999996,0
0.99,0.48,0
0.99,0.51,0
0.99,0.54,0
0.99,0.57,0
0.99,0.6,0
0.99,0.63,0
0.99,0.6599999999999999,0
0.99,0.69,0
0.99,0.72,0
0.99,0.75,0
0.99,0.78,0
0.99,0.8099999999999999,0
0.99,0.84,0
0.99,0.87,0
0.99,0.8999999999999999,0
0.99,0.9299999999999999,0
0.99,0.96,0
0.99,0.99,0
