g,k,winning_config
0.3950000000000001,0.5,4
0.3950000000000001,0.5,4
0.3950000000000001,0.5,11
0.3950000000000001,0.5,11
0.3950000000000001,0.5,11
0.4000000000000001,0.5,0
0.4000000000000001,0.5,1
0.4000000000000001,0.5,1
0.4000000000000001,0.5,1
0.4000000000000001,0.5,4
0.4000000000000001,0.5,4
0.4000000000000001,0.5,4
0.4000000000000001,0.5,4
0.4000000000000001,0.5,4
0.4000000000000001,0.5,4
0.4000000000000001,0.5,4
0.4000000000000001,0.5,11
0.4000000000000001,0.5,11
0.4000000000000001,0.5,11
0.4050000000000001,0.5,0
0.4050000000000001,0.5,1
0.4050000000000001,0.5,1
0.4050000000000001,0.5,1
0.4050000000000001,0.5,4
0.4050000000000001,0.5,4
0.4050000000000001,0.5,4
0.4050000000000001,0.5,4
0.4050000000000001,0.5,4
0.4050000000000001,0.5,4
0.4050000000000001,0.5,4
0.4050000000000001,0.5,11
0.4050000000000001,0.5,11
0.4050000000000001,0.5,11
0.4100000000000001,0.5,0
0.4100000000000001,0.5,1
0.4100000000000001,0.5,1
0.4100000000000001,0.5,1
0.4100000000000001,0.5,4
0.4100000000000001,0.5,4
0.4100000000000001,0.5,4
0.4100000000000001,0.5,4
0.4100000000000001,0.5,4
0.4100000000000001,0.5,4
0.4100000000000001,0.5,4
0.4100000000000001,0.5,11
0.4100000000000001,0.5,11
0.4100000000000001,0.5,11
0.4150000000000001,0.5,0
0.4150000000000001,0.5,1
0.4150000000000001,0.5,1
0.4150000000000001,0.5,1
0.4150000000000001,0.5,4
0.4150000000000001,0.5,4
0.4150000000000001,0.5,4
0.4150000000000001,0.5,4
0.4150000000000001,0.5,4
0.4150000000000001,0.5,4
0.4150000000000001,0.5,4
0.4150000000000001,0.5,11
0.4150000000000001,0.5,11
0.4150000000000001,0.5,11
0.4200000000000001,0.5,0
0.4200000000000001,0.5,1
0.4200000000000001,0.5,1
0.4200000000000001,0.5,1
0.4200000000000001,0.5,4
0.4200000000000001,0.5,4
0.4200000000000001,0.5,4
0.4200000000000001,0.5,4
0.4200000000000001,0.5,4
0.4200000000000001,0.5,4
0.4200000000000001,0.5,4
0.4200000000000001,0.5,11
0.4200000000000001,0.5,11
0.4200000000000001,0.5,11
0.4250000000000001,0.5,0
0.4250000000000001,0.5,1
0.4250000000000001,0.5,1
0.4250000000000001,0.5,1
0.4250000000000001,0.5,4
0.4250000000000001,0.5,4
0.4250000000000001,0.5,4
0.4250000000000001,0.5,4
0.4250000000000001,0.5,4
0.4250000000000001,0.5,4
0.4250000000000001,0.5,4
0.4250000000000001,0.5,11
0.4250000000000001,0.5,11
0.4250000000000001,0.5,11
0.4300000000000001,0.5,0
0.4300000000000001,0.5,1
0.4300000000000001,0.5,1
0.4300000000000001,0.5,1
0.4300000000000001,0.5,4
0.4300000000000001,0.5,4
0.4300000000000001,0.5,4
0.4300000000000001,0.5,4
0.4300000000000001,0.5,4
0.4300000000000001,0.5,4
0.4300000000000001,0.5,4
0.4300000000000001,0.5,11
0.4300000000000001,0.5,11
0.4300000000000001,0.5,11
0.4350000000000001,0.5,0
0.4350000000000001,0.5,1
0.4350000000000001,0.5,1
0.4350000000000001,0.5,1
0.4350000000000001,0.5,4
0.4350000000000001,0.5,4
0.4350000000000001,0.5,4
0.4350000000000001,0.5,4
0.4350000000000001,0.5,4
0.4350000000000001,0.5,4
0.4350000000000001,0.5,4
0.4350000000000001,0.5,11
0.4350000000000001,0.5,11
0.4350000000000001,0.5,11
0.4400000000000001,0.5,0
0.4400000000000001,0.5,1
0.4400000000000001,0.5,1
0.4400000000000001,0.5,1
0.4400000000000001,0.5,4
0.4400000000000001,0.5,4
0.4400000000000001,0.5,4
0.4400000000000001,0.5,4
0.4400000000000001,0.5,4
0.4400000000000001,0.5,4
0.4400000000000001,0.5,4
0.4400000000000001,0.5,11
0.4400000000000001,0.5,11
0.4400000000000001,0.5,11
0.4450000000000001,0.5,0
0.4450000000000001,0.5,1
0.4450000000000001,0.5,1
0.4450000000000001,0.5,1
0.4450000000000001,0.5,4
0.4450000000000001,0.5,4
0.4450000000000001,0.5,4
0.4450000000000001,0.5,4
0.4450000000000001,0.5,4
0.4450000000000001,0.5,4
0.4450000000000001,0.5,4
0.4450000000000001,0.5,11
0.4450000000000001,0.5,11
0.4450000000000001,0.5,11
0.4500000000000001,0.5,0
0.4500000000000001,0.5,1
0.4500000000000001,0.5,1
0.4500000000000001,0.5,1
0.4500000000000001,0.5,4
0.4500000000000001,0.5,4
0.4500000000000001,0.5,4
0.4500000000000001,0.5,4
0.4500000000000001,0.5,4
0.4500000000000001,0.5,4
0.4500000000000001,0.5,4
0.4500000000000001,0.5,11
0.4500000000000001,0.5,11
0.4500000000000001,0.5,11
0.4550000000000001,0.5,0
0.4550000000000001,0.5,1
0.4550000000000001,0.5,1
0.4550000000000001,0.5,1
0.4550000000000001,0.5,4
0.4550000000000001,0.5,4
0.4550000000000001,0.5,4
0.4550000000000001,0.5,4
0.4550000000000001,0.5,4
0.4550000000000001,0.5,4
0.4550000000000001,0.5,4
0.4550000000000001,0.5,11
0.4550000000000001,0.5,11
0.4550000000000001,0.5,11
0.46000000000000013,0.5,0
0.46000000000000013,0.5,1
0.46000000000000013,0.5,1
0.46000000000000013,0.5,1
0.46000000000000013,0.5,4
0.46000000000000013,0.5,4
0.46000000000000013,0.5,4
0.46000000000000013,0.5,4
0.46000000000000013,0.5,4
0.46000000000000013,0.5,4
0.46000000000000013,0.5,4
0.46000000000000013,0.5,11
0.46000000000000013,0.5,11
0.46000000000000013,0.5,11
0.46500000000000014,0.5,0
0.46500000000000014,0.5,1
0.46500000000000014,0.5,1
0.46500000000000014,0.5,1
0.46500000000000014,0.5,4
0.46500000000000014,0.5,4
0.46500000000000014,0.5,4
0.46500000000000014,0.5,4
0.46500000000000014,0.5,4
0.46500000000000014,0.5,4
0.46500000000000014,0.5,4
0.46500000000000014,0.5,11
0.46500000000000014,0.5,11
0.46500000000000014,0.5,11
0.47000000000000014,0.5,0
0.47000000000000014,0.5,1
0.47000000000000014,0.5,1
0.47000000000000014,0.5,1
0.47000000000000014,0.5,4
0.47000000000000014,0.5,4
0.47000000000000014,0.5,4
0.47000000000000014,0.5,4
0.47000000000000014,0.5,4
0.47000000000000014,0.5,4
0.47000000000000014,0.5,4
0.47000000000000014,0.5,11
0.47000000000000014,0.5,11
0.47000000000000014,0.5,11
0.47500000000000014,0.5,0
0.47500000000000014,0.5,1
0.47500000000000014,0.5,1
0.47500000000000014,0.5,1
0.47500000000000014,0.5,4
0.47500000000000014,0.5,4
0.47500000000000014,0.5,4
0.47500000000000014,0.5,4
0.47500000000000014,0.5,4
0.47500000000000014,0.5,4
0.47500000000000014,0.5,4
0.47500000000000014,0.5,11
0.47500000000000014,0.5,11
0.47500000000000014,0.5,11
0.48000000000000015,0.5,0
0.48000000000000015,0.5,1
0.48000000000000015,0.5,1
0.48000000000000015,0.5,1
0.48000000000000015,0.5,4
0.48000000000000015,0.5,4
0.48000000000000015,0.5,4
0.48000000000000015,0.5,4
0.48000000000000015,0.5,4
0.48000000000000015,0.5,4
0.48000000000000015,0.5,4
0.48000000000000015,0.5,11
0.48000000000000015,0.5,11
0.48000000000000015,0.5,11
0.48500000000000015,0.5,0
0.48500000000000015,0.5,1
0.48500000000000015,0.5,1
0.48500000000000015,0.5,1
0.48500000000000015,0.5,4
0.48500000000000015,0.5,4
0.48500000000000015,0.5,4
0.48500000000000015,0.5,4
0.48500000000000015,0.5,4
0.48500000000000015,0.5,4
0.48500000000000015,0.5,4
0.48500000000000015,0.5,11
0.48500000000000015,0.5,11
0.48500000000000015,0.5,11
0.49000000000000016,0.5,0
0.49000000000000016,0.5,1
0.49000000000000016,0.5,1
0.49000000000000016,0.5,1
0.49000000000000016,0.5,4
0.49000000000000016,0.5,4
0.49000000000000016,0.5,4
0.49000000000000016,0.5,4
0.49000000000000016,0.5,4
0.49000000000000016,0.5,4
0.49000000000000016,0.5,4
0.49000000000000016,0.5,11
0.49000000000000016,0.5,11
0.49000000000000016,0.5,11
0.49500000000000016,0.5,0
0.49500000000000016,0.5,1
0.49500000000000016,0.5,1
0.49500000000000016,0.5,1
0.49500000000000016,0.5,4
0.49500000000000016,0.5,4
0.49500000000000016,0.5,4
0.49500000000000016,0.5,4
0.49500000000000016,0.5,4
0.49500000000000016,0.5,4
0.49500000000000016,0.5,4
0.49500000000000016,0.5,11
0.49500000000000016,0.5,11
0.49500000000000016,0.5,11
0.5000000000000002,0.5,0
0.5000000000000002,0.5,1
0.5000000000000002,0.5,1
0.5000000000000002,0.5,1
0.5000000000000002,0.5,4
0.5000000000000002,0.5,4
0.5000000000000002,0.5,4
0.5000000000000002,0.5,4
0.5000000000000002,0.5,4
0.5000000000000002,0.5,4
0.5000000000000002,0.5,4
0.5000000000000002,0.5,11
0.5000000000000002,0.5,11
0.5000000000000002,0.5,11
0.5050000000000001,0.5,0
0.5050000000000001,0.5,1
0.5050000000000001,0.5,1
0.5050000000000001,0.5,1
0.5050000000000001,0.5,4
0.5050000000000001,0.5,4
0.5050000000000001,0.5,4
0.5050000000000001,0.5,4
0.5050000000000001,0.5,4
0.5050000000000001,0.5,4
0.5050000000000001,0.5,4
0.5050000000000001,0.5,11
0.5050000000000001,0.5,11
0.5050000000000001,0.5,11
0.5100000000000002,0.5,0
0.5100000000000002,0.5,1
0.5100000000000002,0.5,1
0.5100000000000002,0.5,1
0.5100000000000002,0.5,4
0.5100000000000002,0.5,4
0.5100000000000002,0.5,4
0.5100000000000002,0.5,4
0.5100000000000002,0.5,4
0.5100000000000002,0.5,4
0.5100000000000002,0.5,4
0.5100000000000002,0.5,11
0.5100000000000002,0.5,11
0.5100000000000002,0.5,11
0.5150000000000001,0.5,0
0.5150000000000001,0.5,1
0.5150000000000001,0.5,1
0.5150000000000001,0.5,1
0.5150000000000001,0.5,4
0.5150000000000001,0.5,4
0.5150000000000001,0.5,4
0.5150000000000001,0.5,4
0.5150000000000001,0.5,4
0.5150000000000001,0.5,4
0.5150000000000001,0.5,4
0.5150000000000001,0.5,11
0.5150000000000001,0.5,11
0.5150000000000001,0.5,11
0.5200000000000002,0.5,0
0.5200000000000002,0.5,1
0.5200000000000002,0.5,1
0.5200000000000002,0.5,1
0.5200000000000002,0.5,4
0.5200000000000002,0.5,4
0.5200000000000002,0.5,4
0.5200000000000002,0.5,4
0.5200000000000002,0.5,4
0.5200000000000002,0.5,4
0.5200000000000002,0.5,4
0.5200000000000002,0.5,11
0.5200000000000002,0.5,11
0.5200000000000002,0.5,11
0.5250000000000001,0.5,0
0.5250000000000001,0.5,1
0.5250000000000001,0.5,1
0.5250000000000001,0.5,1
0.5250000000000001,0.5,4
0.5250000000000001,0.5,4
0.5250000000000001,0.5,4
0.5250000000000001,0.5,4
0.5250000000000001,0.5,4
0.5250000000000001,0.5,4
0.5250000000000001,0.5,4
0.5250000000000001,0.5,11
0.5250000000000001,0.5,11
0.5250000000000001,0.5,11
0.5300000000000002,0.5,0
0.5300000000000002,0.5,1
0.5300000000000002,0.5,1
0.5300000000000002,0.5,1
0.5300000000000002,0.5,4
0.5300000000000002,0.5,4
0.5300000000000002,0.5,4
0.5300000000000002,0.5,4
0.5300000000000002,0.5,4
0.5300000000000002,0.5,4
0.5300000000000002,0.5,4
0.5300000000000002,0.5,11
0.5300000000000002,0.5,11
0.5300000000000002,0.5,11
0.5350000000000001,0.5,0
0.5350000000000001,0.5,1
0.5350000000000001,0.5,1
0.5350000000000001,0.5,1
0.5350000000000001,0.5,4
0.5350000000000001,0.5,4
0.5350000000000001,0.5,4
0.5350000000000001,0.5,4
0.5350000000000001,0.5,4
0.5350000000000001,0.5,4
0.5350000000000001,0.5,4
0.5350000000000001,0.5,11
0.5350000000000001,0.5,11
0.5350000000000001,0.5,11
0.5400000000000003,0.5,0
0.5400000000000003,0.5,1
0.5400000000000003,0.5,1
0.5400000000000003,0.5,1
0.5400000000000003,0.5,4
0.5400000000000003,0.5,4
0.5400000000000003,0.5,4
0.5400000000000003,0.5,4
0.5400000000000003,0.5,4
0.5400000000000003,0.5,4
0.5400000000000003,0.5,4
0.5400000000000003,0.5,11
0.5400000000000003,0.5,11
0.5400000000000003,0.5,11
0.5450000000000002,0.5,0
0.5450000000000002,0.5,1
0.5450000000000002,0.5,1
0.5450000000000002,0.5,1
0.5450000000000002,0.5,4
0.5450000000000002,0.5,4
0.5450000000000002,0.5,4
0.5450000000000002,0.5,4
0.5450000000000002,0.5,4
0.5450000000000002,0.5,4
0.5450000000000002,0.5,4
0.5450000000000002,0.5,11
0.5450000000000002,0.5,11
0.5450000000000002,0.5,11
0.5500000000000003,0.5,0
0.5500000000000003,0.5,1
0.5500000000000003,0.5,1
0.5500000000000003,0.5,1
0.5500000000000003,0.5,4
0.5500000000000003,0.5,4
0.5500000000000003,0.5,4
0.5500000000000003,0.5,4
0.5500000000000003,0.5,4
0.5500000000000003,0.5,4
0.5500000000000003,0.5,4
0.5500000000000003,0.5,11
0.5500000000000003,0.5,11
0.5500000000000003,0.5,11
0.5550000000000002,0.5,0
0.5550000000000002,0.5,1
0.5550000000000002,0.5,1
0.5550000000000002,0.5,1
0.5550000000000002,0.5,4
0.5550000000000002,0.5,4
0.5550000000000002,0.5,4
0.5550000000000002,0.5,4
0.5550000000000002,0.5,4
0.5550000000000002,0.5,4
0.5550000000000002,0.5,4
0.5550000000000002,0.5,11
0.5550000000000002,0.5,11
0.5550000000000002,0.5,11
0.5600000000000003,0.5,0
0.5600000000000003,0.5,1
0.5600000000000003,0.5,1
0.5600000000000003,0.5,1
0.5600000000000003,0.5,4
0.5600000000000003,0.5,4
0.5600000000000003,0.5,4
0.5600000000000003,0.5,4
0.5600000000000003,0.5,4
0.5600000000000003,0.5,4
0.5600000000000003,0.5,4
0.5600000000000003,0.5,11
0.5600000000000003,0.5,11
0.5600000000000003,0.5,11
0.5650000000000002,0.5,0
0.5650000000000002,0.5,1
0.5650000000000002,0.5,1
0.5650000000000002,0.5,1
0.5650000000000002,0.5,4
0.5650000000000002,0.5,4
0.5650000000000002,0.5,4
0.5650000000000002,0.5,4
0.5650000000000002,0.5,4
0.5650000000000002,0.5,4
0.5650000000000002,0.5,4
0.5650000000000002,0.5,11
0.5650000000000002,0.5,11
0.5650000000000002,0.5,11
0.5700000000000003,0.5,0
0.5700000000000003,0.5,1
0.5700000000000003,0.5,1
0.5700000000000003,0.5,1
0.5700000000000003,0.5,4
0.5700000000000003,0.5,4
0.5700000000000003,0.5,4
0.5700000000000003,0.5,4
0.5700000000000003,0.5,4
0.5700000000000003,0.5,4
0.5700000000000003,0.5,4
0.5700000000000003,0.5,11
0.5700000000000003,0.5,11
0.5700000000000003,0.5,11
0.5750000000000002,0.5,0
0.5750000000000002,0.5,1
0.5750000000000002,0.5,1
0.5750000000000002,0.5,1
0.5750000000000002,0.5,4
0.5750000000000002,0.5,4
0.5750000000000002,0.5,4
0.5750000000000002,0.5,4
0.5750000000000002,0.5,4
0.5750000000000002,0.5,4
0.5750000000000002,0.5,4
0.5750000000000002,0.5,11
0.5750000000000002,0.5,11
0.5750000000000002,0.5,11
0.5800000000000003,0.5,0
0.5800000000000003,0.5,1
0.5800000000000003,0.5,1
0.5800000000000003,0.5,1
0.5800000000000003,0.5,4
0.5800000000000003,0.5,4
0.5800000000000003,0.5,4
0.5800000000000003,0.5,4
0.5800000000000003,0.5,4
0.5800000000000003,0.5,4
0.5800000000000003,0.5,4
0.5800000000000003,0.5,11
0.5800000000000003,0.5,11
0.5800000000000003,0.5,11
0.5850000000000002,0.5,0
0.5850000000000002,0.5,1
0.5850000000000002,0.5,1
0.5850000000000002,0.5,1
0.5850000000000002,0.5,4
0.5850000000000002,0.5,4
0.5850000000000002,0.5,4
0.5850000000000002,0.5,4
0.5850000000000002,0.5,4
0.5850000000000002,0.5,4
0.5850000000000002,0.5,4
0.5850000000000002,0.5,11
0.5850000000000002,0.5,11
0.5850000000000002,0.5,11
0.5900000000000003,0.5,0
0.5900000000000003,0.5,1
0.5900000000000003,0.5,1
0.5900000000000003,0.5,1
0.5900000000000003,0.5,4
0.5900000000000003,0.5,4
0.5900000000000003,0.5,4
0.5900000000000003,0.5,4
0.5900000000000003,0.5,4
0.5900000000000003,0.5,4
0.5900000000000003,0.5,4
0.5900000000000003,0.5,11
0.5900000000000003,0.5,11
0.5900000000000003,0.5,11
0.5950000000000002,0.5,0
0.5950000000000002,0.5,1
0.5950000000000002,0.5,1
0.5950000000000002,0.5,1
0.5950000000000002,0.5,4
0.5950000000000002,0.5,4
0.5950000000000002,0.5,4
0.5950000000000002,0.5,4
0.5950000000000002,0.5,4
0.5950000000000002,0.5,4
0.5950000000000002,0.5,4
0.5950000000000002,0.5,11
0.5950000000000002,0.5,11
0.5950000000000002,0.5,11
0.6000000000000003,0.5,0
0.6000000000000003,0.5,1
0.6000000000000003,0.5,1
0.6000000000000003,0.5,1
0.6000000000000003,0.5,4
0.6000000000000003,0.5,4
0.6000000000000003,0.5,4
0.6000000000000003,0.5,4
0.6000000000000003,0.5,4
0.6000000000000003,0.5,4
0.6000000000000003,0.5,4
0.6000000000000003,0.5,11
0.6000000000000003,0.5,11
0.6000000000000003,0.5,11
0.6050000000000002,0.5,0
0.6050000000000002,0.5,1
0.6050000000000002,0.5,1
0.6050000000000002,0.5,1
0.6050000000000002,0.5,4
0.6050000000000002,0.5,4
0.6050000000000002,0.5,4
0.6050000000000002,0.5,4
0.6050000000000002,0.5,4
0.6050000000000002,0.5,4
0.6050000000000002,0.5,4
0.6050000000000002,0.5,11
0.6050000000000002,0.5,11
0.6050000000000002,0.5,11
0.6100000000000003,0.5,0
0.6100000000000003,0.5,1
0.6100000000000003,0.5,1
0.6100000000000003,0.5,1
0.6100000000000003,0.5,4
0.6100000000000003,0.5,4
0.6100000000000003,0.5,4
0.6100000000000003,0.5,4
0.6100000000000003,0.5,4
0.6100000000000003,0.5,4
0.6100000000000003,0.5,4
0.6100000000000003,0.5,11
0.6100000000000003,0.5,11
0.6100000000000003,0.5,11
0.6150000000000002,0.5,0
0.6150000000000002,0.5,1
0.6150000000000002,0.5,1
0.6150000000000002,0.5,1
0.6150000000000002,0.5,4
0.6150000000000002,0.5,4
0.6150000000000002,0.5,4
0.6150000000000002,0.5,4
0.6150000000000002,0.5,4
0.6150000000000002,0.5,4
0.6150000000000002,0.5,4
0.6150000000000002,0.5,11
0.6150000000000002,0.5,11
0.6150000000000002,0.5,11
0.6200000000000003,0.5,0
0.6200000000000003,0.5,1
0.6200000000000003,0.5,1
0.6200000000000003,0.5,1
0.6200000000000003,0.5,4
0.6200000000000003,0.5,4
0.6200000000000003,0.5,4
0.6200000000000003,0.5,4
0.6200000000000003,0.5,4
0.6200000000000003,0.5,4
0.6200000000000003,0.5,4
0.6200000000000003,0.5,11
0.6200000000000003,0.5,11
0.6200000000000003,0.5,11
0.6250000000000002,0.5,0
0.6250000000000002,0.5,1
0.6250000000000002,0.5,1
0.6250000000000002,0.5,1
0.6250000000000002,0.5,4
0.6250000000000002,0.5,4
0.6250000000000002,0.5,4
0.6250000000000002,0.5,4
0.6250000000000002,0.5,4
0.6250000000000002,0.5,4
0.6250000000000002,0.5,4
0.6250000000000002,0.5,11
0.6250000000000002,0.5,11
0.6250000000000002,0.5,11
0.6300000000000003,0.5,0
0.6300000000000003,0.5,1
0.6300000000000003,0.5,1
0.6300000000000003,0.5,1
0.6300000000000003,0.5,4
0.6300000000000003,0.5,4
0.6300000000000003,0.5,4
0.6300000000000003,0.5,4
0.6300000000000003,0.5,4
0.6300000000000003,0.5,4
0.6300000000000003,0.5,4
0.6300000000000003,0.5,11
0.6300000000000003,0.5,11
0.6300000000000003,0.5,11
0.6350000000000002,0.5,0
0.6350000000000002,0.5,1
0.6350000000000002,0.5,1
0.6350000000000002,0.5,1
0.6350000000000002,0.5,4
0.6350000000000002,0.5,4
0.6350000000000002,0.5,4
0.6350000000000002,0.5,4
0.6350000000000002,0.5,4
0.6350000000000002,0.5,4
0.6350000000000002,0.5,4
0.6350000000000002,0.5,11
0.6350000000000002,0.5,11
0.6350000000000002,0.5,11
0.6400000000000003,0.5,0
0.6400000000000003,0.5,1
0.6400000000000003,0.5,1
0.6400000000000003,0.5,1
0.6400000000000003,0.5,4
0.6400000000000003,0.5,4
0.6400000000000003,0.5,4
0.6400000000000003,0.5,4
0.6400000000000003,0.5,4
0.6400000000000003,0.5,4
0.6400000000000003,0.5,4
0.6400000000000003,0.5,11
0.6400000000000003,0.5,11
0.6400000000000003,0.5,11
0.6450000000000002,0.5,0
0.6450000000000002,0.5,1
0.6450000000000002,0.5,1
0.6450000000000002,0.5,1
0.6450000000000002,0.5,4
0.6450000000000002,0.5,4
0.6450000000000002,0.5,4
0.6450000000000002,0.5,4
0.6450000000000002,0.5,4
0.6450000000000002,0.5,4
0.6450000000000002,0.5,4
0.6450000000000002,0.5,11
