g,k,winning_config
0.7000000000000001,0.5,7
0.7000000000000001,0.5,7
0.7000000000000001,0.6000000000000001,0
0.7000000000000001,0.6000000000000001,1
0.7000000000000001,0.6000000000000001,2
0.7000000000000001,0.6000000000000001,2
0.7000000000000001,0.6000000000000001,2
0.7000000000000001,0.6000000000000001,2
0.7000000000000001,0.6000000000000001,6
0.7000000000000001,0.6000000000000001,7
0.7000000000000001,0.6000000000000001,7
0.7000000000000001,0.6000000000000001,7
0.7000000000000001,0.6000000000000001,7
0.7000000000000001,0.6000000000000001,7
0.7000000000000001,0.6000000000000001,7
0.7000000000000001,0.6000000000000001,7
0.7000000000000001,0.7000000000000001,0
0.7000000000000001,0.7000000000000001,1
0.7000000000000001,0.7000000000000001,2
0.7000000000000001,0.7000000000000001,2
0.7000000000000001,0.7000000000000001,2
0.7000000000000001,0.7000000000000001,2
0.7000000000000001,0.7000000000000001,6
0.7000000000000001,0.7000000000000001,6
0.7000000000000001,0.7000000000000001,6
0.7000000000000001,0.7000000000000001,6
0.7000000000000001,0.7000000000000001,6
0.7000000000000001,0.7000000000000001,11
0.7000000000000001,0.7000000000000001,11
0.7000000000000001,0.7000000000000001,11
0.7000000000000001,0.8,0
0.7000000000000001,0.8,1
0.7000000000000001,0.8,2
0.7000000000000001,0.8,2
0.7000000000000001,0.8,4
0.7000000000000001,0.8,4
0.7000000000000001,0.8,6
0.7000000000000001,0.8,6
0.7000000000000001,0.8,6
0.7000000000000001,0.8,6
0.7000000000000001,0.8,6
0.7000000000000001,0.8,11
0.7000000000000001,0.8,11
0.7000000000000001,0.8,11
0.7000000000000001,0.9,0
0.7000000000000001,0.9,1
0.7000000000000001,0.9,2
0.7000000000000001,0.9,2
0.7000000000000001,0.9,4
0.7000000000000001,0.9,4
0.7000000000000001,0.9,6
0.7000000000000001,0.9,6
0.7000000000000001,0.9,6
0.7000000000000001,0.9,6
0.7000000000000001,0.9,6
0.7000000000000001,0.9,11
0.7000000000000001,0.9,11
0.7000000000000001,0.9,11
0.8,0.0,0
0.8,0.0,1
0.8,0.0,2
0.8,0.0,3
0.8,0.0,3
0.8,0.0,3
0.8,0.0,3
0.8,0.0,7
0.8,0.0,7
0.8,0.0,7
0.8,0.0,7
0.8,0.0,7
0.8,0.0,7
0.8,0.0,7
0.8,0.1,0
0.8,0.1,1
0.8,0.1,2
0.8,0.1,2
0.8,0.1,2
0.8,0.1,2
0.8,0.1,2
0.8,0.1,7
0.8,0.1,7
0.8,0.1,7
0.8,0.1,7
0.8,0.1,7
0.8,0.1,7
0.8,0.1,7
0.8,0.2,0
0.8,0.2,1
0.8,0.2,2
0.8,0.2,2
0.8,0.2,2
0.8,0.2,2
0.8,0.2,2
0.8,0.2,7
0.8,0.2,7
0.8,0.2,7
0.8,0.2,7
0.8,0.2,7
0.8,0.2,7
0.8,0.2,7
0.8,0.30000000000000004,0
0.8,0.30000000000000004,1
0.8,0.30000000000000004,2
0.8,0.30000000000000004,2
0.8,0.30000000000000004,2
0.8,0.30000000000000004,2
0.8,0.30000000000000004,2
0.8,0.30000000000000004,7
0.8,0.30000000000000004,7
0.8,0.30000000000000004,7
0.8,0.30000000000000004,7
0.8,0.30000000000000004,7
0.8,0.30000000000000004,7
0.8,0.30000000000000004,7
0.8,0.4,0
0.8,0.4,1
0.8,0.4,2
0.8,0.4,2
0.8,0.4,2
0.8,0.4,2
0.8,0.4,2
0.8,0.4,7
0.8,0.4,7
0.8,0.4,7
0.8,0.4,7
0.8,0.4,7
0.8,0.4,7
0.8,0.4,7
0.8,0.5,0
0.8,0.5,1
0.8,0.5,2
0.8,0.5,2
0.8,0.5,2
0.8,0.5,2
0.8,0.5,2
0.8,0.5,7
0.8,0.5,7
0.8,0.5,7
0.8,0.5,7
0.8,0.5,7
0.8,0.5,7
0.8,0.5,7
0.8,0.6000000000000001,0
0.8,0.6000000000000001,1
0.8,0.6000000000000001,2
0.8,0.6000000000000001,2
0.8,0.6000000000000001,2
0.8,0.6000000000000001,2
0.8,0.6000000000000001,2
0.8,0.6000000000000001,7
0.8,0.6000000000000001,7
0.8,0.6000000000000001,7
0.8,0.6000000000000001,7
0.8,0.6000000000000001,7
0.8,0.6000000000000001,7
0.8,0.6000000000000001,7
0.8,0.7000000000000001,0
0.8,0.7000000000000001,1
0.8,0.7000000000000001,2
0.8,0.7000000000000001,2
0.8,0.7000000000000001,2
0.8,0.7000000000000001,2
0.8,0.7000000000000001,2
0.8,0.7000000000000001,7
0.8,0.7000000000000001,7
0.8,0.7000000000000001,7
0.8,0.7000000000000001,7
0.8,0.7000000000000001,7
0.8,0.7000000000000001,7
0.8,0.7000000000000001,7
0.8,0.8,0
0.8,0.8,1
0.8,0.8,2
0.8,0.8,2
0.8,0.8,2
0.8,0.8,2
0.8,0.8,6
0.8,0.8,7
0.8,0.8,7
0.8,0.8,7
0.8,0.8,7
0.8,0.8,7
0.8,0.8,7
0.8,0.8,7
0.8,0.9,0
0.8,0.9,1
0.8,0.9,2
0.8,0.9,2
0.8,0.9,2
0.8,0.9,2
0.8,0.9,6
0.8,0.9,6
0.8,0.9,6
0.8,0.9,6
0.8,0.9,6
0.8,0.9,11
0.8,0.9,11
0.8,0.9,11
0.9,0.0,0
0.9,0.0,1
0.9,0.0,2
0.9,0.0,3
0.9,0.0,3
0.9,0.0,3
0.9,0.0,3
0.9,0.0,7
0.9,0.0,7
0.9,0.0,7
0.9,0.0,7
0.9,0.0,7
0.9,0.0,7
0.9,0.0,7
0.9,0.1,0
0.9,0.1,1
0.9,0.1,2
0.9,0.1,2
0.9,0.1,2
0.9,0.1,2
0.9,0.1,2
0.9,0.1,7
0.9,0.1,7
0.9,0.1,7
0.9,0.1,7
0.9,0.1,7
0.9,0.1,7
0.9,0.1,7
0.9,0.2,0
0.9,0.2,1
0.9,0.2,2
0.9,0.2,2
0.9,0.2,2
0.9,0.2,2
0.9,0.2,2
0.9,0.2,7
0.9,0.2,7
0.9,0.2,7
0.9,0.2,7
0.9,0.2,7
0.9,0.2,7
0.9,0.2,7
0.9,0.30000000000000004,0
0.9,0.30000000000000004,1
0.9,0.30000000000000004,2
0.9,0.30000000000000004,2
0.9,0.30000000000000004,2
0.9,0.30000000000000004,2
0.9,0.30000000000000004,2
0.9,0.30000000000000004,7
0.9,0.30000000000000004,7
0.9,0.30000000000000004,7
0.9,0.30000000000000004,7
0.9,0.30000000000000004,7
0.9,0.30000000000000004,7
0.9,0.30000000000000004,7
0.9,0.4,0
0.9,0.4,1
0.9,0.4,2
0.9,0.4,2
0.9,0.4,2
0.9,0.4,2
0.9,0.4,2
0.9,0.4,7
0.9,0.4,7
0.9,0.4,7
0.9,0.4,7
0.9,0.4,7
0.9,0.4,7
0.9,0.4,7
0.9,0.5,0
0.9,0.5,1
0.9,0.5,2
0.9,0.5,2
0.9,0.5,2
0.9,0.5,2
0.9,0.5,2
0.9,0.5,7
0.9,0.5,7
0.9,0.5,7
0.9,0.5,7
0.9,0.5,7
0.9,0.5,7
0.9,0.5,7
0.9,0.6000000000000001,0
0.9,0.6000000000000001,1
0.9,0.6000000000000001,2
0.9,0.6000000000000001,2
0.9,0.6000000000000001,2
0.9,0.6000000000000001,2
0.9,0.6000000000000001,2
0.9,0.6000000000000001,7
0.9,0.6000000000000001,7
0.9,0.6000000000000001,7
0.9,0.6000000000000001,7
0.9,0.6000000000000001,7
0.9,0.6000000000000001,7
0.9,0.6000000000000001,7
0.9,0.7000000000000001,0
0.9,0.7000000000000001,1
0.9,0.7000000000000001,2
0.9,0.7000000000000001,2
0.9,0.7000000000000001,2
0.9,0.7000000000000001,2
0.9,0.7000000000000001,2
0.9,0.7000000000000001,7
0.9,0.7000000000000001,7
0.9,0.7000000000000001,7
0.9,0.7000000000000001,7
0.9,0.7000000000000001,7
0.9,0.7000000000000001,7
0.9,0.7000000000000001,7
0.9,0.8,0
0.9,0.8,1
0.9,0.8,2
0.9,0.8,2
0.9,0.8,2
0.9,0.8,2
0.9,0.8,2
0.9,0.8,7
0.9,0.8,7
0.9,0.8,7
0.9,0.8,7
0.9,0.8,7
0.9,0.8,7
0.9,0.8,7
0.9,0.9,0
0.9,0.9,1
0.9,0.9,2
0.9,0.9,2
0.9,0.9,2
0.9,0.9,2
0.9,0.9,6
0.9,0.9,7
0.9,0.9,7
0.9,0.9,7
0.9,0.9,7
0.9,0.9,7
0.9,0.9,7
0.9,0.9,7
